passage_id,node_id,numChildren,label,edge_id,terminal,parent_id,parent_type,parent_edge_id,refined_type,text,text_reduced,text_reduced1
889,1.107,5,D,1.95->1.107,[R back] [R in] [E the] [C days] [E [A* days] [R when] [A [E this] [C town] ] [T still] [S belonged] [A [R to] [C France] [U .] ] ],1.95,FN,1.1->1.95,aspectual,[A they] [S were] [D already] [A [E a] [C line] [E [R of] [E [S bold] [A* fishermen] ] [C fishermen] ] ] [D [R back] [R in] [E the] [C days] [E [A* days] [R when] [A [E this] [C town] ] [T still] [S belonged] [A [R to] [C France] [U .] ] ] ],[A][S][D][A][D],ASDAD
890,1.3,3,D,1.2->1.3,[C Little] [R by] [C little],1.2,FN,1.1->1.2,description,[D [C Little] [R by] [C little] ] [A Ned] [D developed] [A [E a] [C taste] ] [P [R for] [C chatting] ],[D][A][D][A][P],DADAP
890,1.8,1,D,1.2->1.8,developed,1.2,FN,1.1->1.2,support,[D [C Little] [R by] [C little] ] [A Ned] [D developed] [A [E a] [C taste] ] [P [R for] [C chatting] ],[D][A][D][A][P],DADAP
890,1.49,4,D,1.37->1.49,[R with] [E great] [E natural] [C lyricism],1.37,FN,1.1->1.37,description,[A He] [P described] [A [C [E his] [E fishing] [C trips] ] [N and] [C [E his] [C battles] ] ] [D [R with] [E great] [E natural] [C lyricism] ],[A][P][A][D],APAD
890,1.6,2,D,1.55->1.60,[E the] [C form],1.55,FN,1.1->1.55,description,[A [E His] [C tales] ] [P took on] [D [E the] [C form] ] [A [R of] [E an] [E epic] [C poem] ],[A][P][D][A],APDA
891,1.43,1,D,1.36->1.43,only,1.36,FN,1.31->1.36,degree,[A* comradeship] [P [C born] [N and] [C cemented] ] [A [R during] ... [E [E the] [E most] [C frightful] ] [C crises] ] [D only],[A*][P][A][D],A*PAD
891,1.6,1,D,1.54->1.60,ask,1.54,FN,1.53->1.54,description,"[F Ah] [U ,] [G my gallant Ned] [U !] [A I] [D ask] [D only] [F to] [P live] [T [E 100] [C years] [E more] ]",[F][U][G][U][A][D][D][F][P][T],ADDP
891,1.61,1,D,1.54->1.61,only,1.54,FN,1.53->1.54,degree,"[F Ah] [U ,] [G my gallant Ned] [U !] [A I] [D ask] [D only] [F to] [P live] [T [E 100] [C years] [E more] ]",[F][U][G][U][A][D][D][F][P][T],ADDP
891,1.7,2,D,1.69->1.70,[E the] [C longer],1.69,FN,1.53->1.69,description,[D [E the] [C longer] ] [F to] [P remember] [A you] [U !],[D][F][P][A][U,DPA
892,1.23,1,D,1.21->1.23,must,1.21,FN,1.1->1.21,mood,[A I] [D must] [P admit] [A [R that] [A he] [D flatly] [F did] [D n't] [P believe] [A [R in] [E the] [C unicorn] ] ],[A][D][P][A],ADPA
892,1.28,1,D,1.25->1.28,flatly,1.25,FN,1.21->1.25,degree,[R that] [A he] [D flatly] [F did] [D n't] [P believe] [A [R in] [E the] [C unicorn] ],[R][A][D][F][D][P][A],ADDPA
892,1.3,1,D,1.25->1.30,n't,1.25,FN,1.21->1.25,negation,[R that] [A he] [D flatly] [F did] [D n't] [P believe] [A [R in] [E the] [C unicorn] ],[R][A][D][F][D][P][A],ADDPA
892,1.39,2,D,1.38->1.39,[C alone] [E [R on] [C board] ],1.38,FN,1.1->1.38,description,"[D [C alone] [E [R on] [C board] ] ] [U ,] [A he] [F did] [D n't] [P share] [A [E the] [E general] [C conviction] ]",[D][U][A][F][D][P][A],DADPA
892,1.47,1,D,1.38->1.47,n't,1.38,FN,1.1->1.38,negation,"[D [C alone] [E [R on] [C board] ] ] [U ,] [A he] [F did] [D n't] [P share] [A [E the] [E general] [C conviction] ]",[D][U][A][F][D][P][A],DADPA
892,1.71,1,D,1.65->1.71,felt,1.65,FN,1.1->1.65,support,[R for which] [T [E one] [C day] ] [A I] [D felt] [D compelled] [F to] [P take ... to task] [A him] ... [U .],[R][T][A][D][D][F][P][A][U,ADDPA
892,1.72,1,D,1.65->1.72,compelled,1.65,FN,1.1->1.65,description,[R for which] [T [E one] [C day] ] [A I] [D felt] [D compelled] [F to] [P take ... to task] [A him] ... [U .],[R][T][A][D][D][F][P][A][U,ADDPA
894,1.41,1,D,1.33->1.41,beyond,1.33,FN,1.28->1.33,comparative,[R whose] [A depths] [T [R to] [E this] [C day] ] [F are] [D beyond] [P [E the] [C reach] ] [A [R of] [E human] [C eyes] ],[R][A][T][F][D][P][A],ADPA
894,1.51,2,D,1.50->1.51,[E Quite] [C naturally],1.5,FN,1.1->1.50,description,"[D [E Quite] [C naturally] ] [U ,] [A I] [P led] [A [E our] [C conversation] ] [A [E [C around] [R to] ] [E the] [E giant] [C unicorn] ]",[D][U][A][P][A][A],DAPAA
894,1.78,1,D,1.73->1.78,various,1.73,FN,1.70->1.73,description,[A [E our] [C expedition] [R 's] ] [D various] [S chances] [A [R for] [C [C success] [N or] [C failure] ] ],[A][D][S][A],ADSA
894,1.95,1,D,1.93->1.95,just,1.93,FN,1.91->1.93,aspectual,[A Ned] [D just] [D let] [A me] [P talk],[A][D][D][A][P],ADDAP
894,1.96,1,D,1.93->1.96,let,1.93,FN,1.91->1.93,cause,[A Ned] [D just] [D let] [A me] [P talk],[A][D][D][A][P],ADDAP
894,1.99,1,D,1.100->1.99,without,1.91,FN,1.89->1.91,negation,[R that] [H [A Ned] [D just] [D let] [A me] [P talk] ] [L without] [H [A* Ned] [D* without] [P saying] [D much] [F himself] ],[A*][D*][P][D][F,A*D*PD
894,1.102,1,D,1.100->1.102,much,1.1,FN,1.91->1.100,degree,[A* Ned] [D* without] [P saying] [D much] [F himself],[A*][D*][P][D][F,A*D*PD
894,1.109,3,D,1.105->1.109,[E more] [C closely] [U .],1.105,FN,1.1->1.105,"description,comparative",[A I] [P pressed] [A him] [D [E more] [C closely] [U .] ],[A][P][A][D],APAD
895,1.14,1,D,1.4->1.14,how,1.4,FN,1.3->1.4,mood,[G Ned] ... [D how] [D can] [A you] [T still] [P doubt] [A [S [E the] [C reality] ] [A [R of] [E this] [C cetacean] [E [A* cetacean] [A we] [P 're after] ] ] ],[G][D][D][A][T][P][A],DDAPA
895,1.15,1,D,1.4->1.15,can,1.4,FN,1.3->1.4,mood,[G Ned] ... [D how] [D can] [A you] [T still] [P doubt] [A [S [E the] [C reality] ] [A [R of] [E this] [C cetacean] [E [A* cetacean] [A we] [P 're after] ] ] ],[G][D][D][A][T][P][A],DDAPA
895,1.34,1,D,1.31->1.34,have,1.31,FN,1.3->1.31,support,"[F Do] [A you] [D have] [P [E any] ... [C reasons] ] [D particular] ... [A [A* you] [F for] [F being] [D so] [S skeptical] [U ?] [U ""] ]",[F][A][D][P][D][A],ADPDA
895,1.37,1,D,1.31->1.37,particular,1.31,FN,1.3->1.31,description,"[F Do] [A you] [D have] [P [E any] ... [C reasons] ] [D particular] ... [A [A* you] [F for] [F being] [D so] [S skeptical] [U ?] [U ""] ]",[F][A][D][P][D][A],ADPDA
895,1.42,1,D,1.39->1.42,so,1.39,FN,1.31->1.39,degree,"[A* you] [F for] [F being] [D so] [S skeptical] [U ?] [U ""]",[A*][F][F][D][S][U][U,A*DS
896,1.22,5,D,1.16->1.22,[R in] [E [C one] [R of] ] [E his] [E standard] [C gestures],1.16,FN,1.1->1.16,description,[A* harpooner] [P slapped] [A [E his] [E broad] [C forehead] ] [D [R in] [E [C one] [R of] ] [E his] [E standard] [C gestures] ],[A*][P][A][D],A*PAD
896,1.41,1,D,1.38->1.41,himself,1.38,FN,1.1->1.38,description,[A* harpooner] [F to] [P collect] [D himself],[A*][F][P][D],A*PD
896,1.52,1,D,1.49->1.52,Just,1.49,FN,1.45->1.49,mood,"[P IMPLICIT] [A IMPLICIT] [D Just] [D maybe] [U ,] [G Professor Aronnax] [U .] [U ""]",[P][A][D][D][U][G][U][U,PADD
896,1.53,1,D,1.49->1.53,maybe,1.49,FN,1.45->1.49,mood,"[P IMPLICIT] [A IMPLICIT] [D Just] [D maybe] [U ,] [G Professor Aronnax] [U .] [U ""]",[P][A][D][D][U][G][U][U,PADD
897,1.36,1,D,1.32->1.36,should,1.32,FN,1.6->1.32,mood,[A [E your] [C mind] ] [D should] [D easily] [P accept] [A [E this] [C hypothesis] [E [R of] [E an] [E enormous] [C cetacean] ] ],[A][D][D][P][A],ADDPA
897,1.37,1,D,1.32->1.37,easily,1.32,FN,1.6->1.32,description,[A [E your] [C mind] ] [D should] [D easily] [P accept] [A [E this] [C hypothesis] [E [R of] [E an] [E enormous] [C cetacean] ] ],[A][D][D][P][A],ADDPA
897,1.51,3,D,1.49->1.51,ought to be,1.49,FN,1.6->1.49,mood,"[A you] [D ought to be] [A [E the] [E last] [C one] ] [F to] [P doubt] [A it] [A [R under] [E these] [C circumstances] [U !] [U ""] ]",[A][D][A][F][P][A][A],ADAPAA
898,1.8,1,D,1.5->1.8,just,1.5,FN,1.4->1.5,mood,"[A That] [F 's] [D just] [A where] [A you] [F 're] [P mistaken] [U ,] [G professor]",[A][F][D][A][A][F][P][U][G,ADAAP
898,1.26,1,D,1.21->1.26,may,1.21,FN,1.4->1.21,mood,"[A [E The] [E common] [C man] ] [D may] [T still] [P believe] [A [C [R in] [E fabulous] [C comets] [E [A* comets] [P crossing] [A [E outer] [C space] ] ] ] [U ,] [N or] [C [R in] [E prehistoric] [C monsters] [E [A* monsters] [P living] [A [R at] [E [E the] [C earth] [R 's] ] [C core] ] ] ] ]",[A][D][T][P][A],ADPA
898,1.62,1,D,1.56->1.62,n't,1.56,FN,1.4->1.56,negation,[A [C astronomers] [N and] [C geologists] ] [F do] [D n't] [P swallow] [A [E such] [E fairy] [C tales] ],[A][F][D][P][A],ADPA
898,1.109,2,D,1.108->1.109,no matter,1.108,FN,1.4->1.108,degree,[D no matter] [D how] [S [C powerful] [N and] [C [E well] [C armed] ] ] [A they] [F were],[D][D][S][A][F,DDSA
898,1.11,1,D,1.108->1.110,how,1.108,FN,1.4->1.108,degree,[D no matter] [D how] [S [C powerful] [N and] [C [E well] [C armed] ] ] [A they] [F were],[D][D][S][A][F,DDSA
898,1.13,1,D,1.120->1.130,could,1.12,FN,1.4->1.120,mood,"[A [N neither] [C [E their] [C tails] ] [N or] [C [E their] [C tusks] ] ] [D could] [P puncture] [A [E the] [E [E sheet] [U -] [C iron] ] [C plates] [E [R of] [E a] [C steamer] [U .] [U ""] ] ]",[A][D][P][A],ADPA
899,1.23,1,D,1.16->1.23,clean,1.16,FN,1.14->1.16,degree,[R that] [A [E narwhale] [C tusks] ] [F have] [P run ... through] [D clean],[R][A][F][P][D],APD
899,1.34,1,D,1.29->1.34,maybe,1.29,FN,1.28->1.29,mood,[P IMPLICIT] [A* tusks] [A [E Wooden] [C ships] ] [D maybe],[P][A*][A][D],PA*AD
899,1.65,1,D,1.63->1.65,ll,1.63,FN,1.28->1.63,mood,"[A I] [D 'll] [P deny] [A [R that] [A [C [E baleen] [C whales] ] [U ,] [C [E sperm] [C whales] ] [U ,] [N or] [C unicorns] ] [D can] [P do] [A [E any] [E such] [C thing] ] ]",[A][D][P][A],ADPA
899,1.8,1,D,1.67->1.80,can,1.67,FN,1.63->1.67,mood,"[R that] [A [C [E baleen] [C whales] ] [U ,] [C [E sperm] [C whales] ] [U ,] [N or] [C unicorns] ] [D can] [P do] [A [E any] [E such] [C thing] ]",[R][A][D][P][A],ADPA
899,1.109,1,D,1.107->1.109,No,1.107,FN,1.106->1.107,negation,"[A IMPLICIT] [P* Listen] [D No] [U ,] [D no] [U ,] [G professor]",[A][P*][D][U][D][U][G,AP*DD
899,1.111,1,D,1.107->1.111,no,1.107,FN,1.106->1.107,negation,"[A IMPLICIT] [P* Listen] [D No] [U ,] [D no] [U ,] [G professor]",[A][P*][D][U][D][U][G,AP*DD
899,1.135,1,D,1.129->1.135,maybe,1.129,FN,1.106->1.129,mood,[S IMPLICIT] [A [E Some] [E gigantic] [C devilfish] ] [D maybe],[S][A][D],SAD
899,1.148,1,D,1.146->1.148,less,1.146,FN,1.145->1.146,comparative,"[A* devilfish] [G Even] [D less] [S likely] [U ,] [G Ned]",[A*][G][D][S][U][G,A*DS
899,1.158,1,D,1.153->1.158,merely,1.153,FN,1.145->1.153,degree,[A [E The] [C devilfish] ] [S is] [D merely] [A [E a] [C mollusk] ],[A][S][D][A],ASDA
899,1.192,1,D,1.187->1.192,n't,1.187,FN,1.145->1.187,negation,[A [E The] [C devilfish] ] [F does] [D n't] [S belong] [A [R to] [E [E the] ... [C branch] ] [C vertebrate] ],[A][F][D][S][A],ADSA
899,1.215,1,D,1.213->1.215,would,1.213,FN,1.145->1.213,mood,[A it] [D would] [D still] [F be] [D utterly] [S harmless] [A [R to] [C ships] [E [R like] [C [C [E the] [C Scotia] ] [N or] [C [E the] [C Abraham Lincoln] ] ] ] ],[A][D][D][F][D][S][A],ADDDSA
899,1.216,1,D,1.213->1.216,still,1.213,FN,1.145->1.213,aspectual,[A it] [D would] [D still] [F be] [D utterly] [S harmless] [A [R to] [C ships] [E [R like] [C [C [E the] [C Scotia] ] [N or] [C [E the] [C Abraham Lincoln] ] ] ] ],[A][D][D][F][D][S][A],ADDDSA
899,1.218,1,D,1.213->1.218,utterly,1.213,FN,1.145->1.213,degree,[A it] [D would] [D still] [F be] [D utterly] [S harmless] [A [R to] [C ships] [E [R like] [C [C [E the] [C Scotia] ] [N or] [C [E the] [C Abraham Lincoln] ] ] ] ],[A][D][D][F][D][S][A],ADDDSA
899,1.253,1,D,1.236->1.253,must,1.236,FN,1.145->1.236,mood,"[A IMPLICIT] [A [E the] [C feats] [E [C [R of] [C krakens] ] [N or] [C [R* of] [E other] [C monsters] [E [R of] [E that] [C ilk] ] ] ] ] [D must] [F be] [P relegated] [A [E [R to] [E the] [C realm] [R of] ] [C fiction] [U .] [U ""] ]",[A][A][D][F][P][A],AADPA
900,1.5,1,D,1.4->1.5,So,1.4,FN,1.3->1.4,mood,"[D So] [U ,] [G Mr ... Naturalist] [U .] ... [A you] [F 'll] [D just] [D keep on] [P believing] [A [R in] [S [E the] [C existence] ] [A [R of] [E some] [E [S enormous] [A* cetacean] ] [C cetacean] ] ]",[D][U][G][U][A][F][D][D][P][A],DADDPA
900,1.13,4,D,1.3->1.13,[R in] [E a] [E bantering] [C tone],1.3,FN,1.1->1.3,description,"[A [D So] [U ,] [G Mr ... Naturalist] [U .] ... [A you] [F 'll] [D just] [D keep on] [P believing] [A [R in] [S [E the] [C existence] ] [A [R of] [E some] [E [S enormous] [A* cetacean] ] [C cetacean] ] ] ] [U ,] [U ""] [A Ned Land] [P continued] [D [R in] [E a] [E bantering] [C tone] ] [U ,] [U ""]",[A][U][U][A][P][D][U][U,AAPD
900,1.22,1,D,1.4->1.22,just,1.4,FN,1.3->1.4,description,"[D So] [U ,] [G Mr ... Naturalist] [U .] ... [A you] [F 'll] [D just] [D keep on] [P believing] [A [R in] [S [E the] [C existence] ] [A [R of] [E some] [E [S enormous] [A* cetacean] ] [C cetacean] ] ]",[D][U][G][U][A][F][D][D][P][A],DADDPA
900,1.23,2,D,1.4->1.23,keep on,1.4,FN,1.3->1.4,description,"[D So] [U ,] [G Mr ... Naturalist] [U .] ... [A you] [F 'll] [D just] [D keep on] [P believing] [A [R in] [S [E the] [C existence] ] [A [R of] [E some] [E [S enormous] [A* cetacean] ] [C cetacean] ] ]",[D][U][G][U][A][F][D][D][P][A],DADDPA
900,1.44,1,D,1.43->1.44,Yes,1.43,FN,1.42->1.43,mood,"[D Yes] [U ,] [G Ned] ... [A I] [P believe] [A [R in] [S [E the] [C existence] ] [A [R of] [E a] [C mammal] [E [C [A* mammal] [R with] [S [E a] ... [C constitution] ] [D powerful] ] [U ,] [C [A* mammal] [P belonging] [A [R to] [E [E the] ... [C branch] ] [C vertebrate] ] [A [R like] [C [C [E baleen] [C whales] ] [U ,] [C [E sperm] [C whales] ] [U ,] [N or] [C dolphins] ] ] ] [U ,] [N and] [C [A* mammal] [P armed] [A [R with] [E a] [C tusk] [E [A* tusk] [P made] [A [R of] [C horn] ] ] [E [A* tusk] [R that] [F has] [D tremendous] [D penetrating] [S power] [U .] [U ""] ] ] ] ] ] ]",[D][U][G][A][P][A],DAPA
900,1.51,4,D,1.42->1.51,[R with] [E a] [C conviction] [E [A* conviction] [P backed] [A [R by] [E factual] [C logic] ] ],1.42,FN,1.1->1.42,reason,"[A [D Yes] [U ,] [G Ned] ... [A I] [P believe] [A [R in] [S [E the] [C existence] ] [A [R of] [E a] [C mammal] [E [C [A* mammal] [R with] [S [E a] ... [C constitution] ] [D powerful] ] [U ,] [C [A* mammal] [P belonging] [A [R to] [E [E the] ... [C branch] ] [C vertebrate] ] [A [R like] [C [C [E baleen] [C whales] ] [U ,] [C [E sperm] [C whales] ] [U ,] [N or] [C dolphins] ] ] ] [U ,] [N and] [C [A* mammal] [P armed] [A [R with] [E a] [C tusk] [E [A* tusk] [P made] [A [R of] [C horn] ] ] [E [A* tusk] [R that] [F has] [D tremendous] [D penetrating] [S power] [U .] [U ""] ] ] ] ] ] ] ] [U ,] [A I] [P repeat] [A it] [D [R with] [E a] [C conviction] [E [A* conviction] [P backed] [A [R by] [E factual] [C logic] ] ] ] [U .]",[A][U][A][P][A][D][U,AAPAD
900,1.78,1,D,1.74->1.78,powerful,1.74,FN,1.73->1.74,description,[A* mammal] [R with] [S [E a] ... [C constitution] ] [D powerful],[A*][R][S][D],A*SD
900,1.118,1,D,1.115->1.118,tremendous,1.115,FN,1.106->1.115,degree,"[A* tusk] [R that] [F has] [D tremendous] [D penetrating] [S power] [U .] [U ""]",[A*][R][F][D][D][S][U][U,A*DDS
900,1.119,1,D,1.115->1.119,penetrating,1.115,FN,1.106->1.115,description,"[A* tusk] [R that] [F has] [D tremendous] [D penetrating] [S power] [U .] [U ""]",[A*][R][F][D][D][S][U][U,A*DDS
901,1.31,1,D,1.27->1.31,n't,1.27,FN,1.23->1.27,negation,[A IMPLICIT] [A* man] [R who] [F does] [D n't] [D want] [F to] [F be] [P convinced] [U .],[A][A*][R][F][D][D][F][F][P][U,AA*DDP
901,1.32,1,D,1.27->1.32,want,1.27,FN,1.23->1.27,description,[A IMPLICIT] [A* man] [R who] [F does] [D n't] [D want] [F to] [F be] [P convinced] [U .],[A][A*][R][F][D][D][F][F][P][U,AA*DDP
902,1.8,1,D,1.5->1.8,well,1.5,FN,1.4->1.5,degree,"[A IMPLICIT] [P Note] [D well] [U ,] [G my fine Canadian]",[A][P][D][U][G,APD
902,1.19,1,D,1.18->1.19,such,1.18,FN,1.4->1.18,degree,[D such] [A [E an] [C animal] ] [P exists],[D][A][P],DAP
902,1.59,1,D,1.57->1.59,needs,1.57,FN,1.4->1.57,mood,[A it] [D needs] [F to] [S have] [A [E a] [C constitution] [E [E so] [C solid] ] ],[A][D][F][S][A],ADSA
902,1.1,1,D,1.98->1.100,takes,1.98,FN,1.96->1.98,description,"[F it] [D takes] [D incalculable] [S strength] [A [H [A IMPLICIT] [D just] [F to] [P live] [A [R in] [E those] [E deep] [C strata] ] ] [L and] [H [A IMPLICIT] [D* just] [P withstand] [A [E their] [C pressure] [U .] [U ""] ] ] ]",[F][D][D][S][A],DDSA
902,1.101,1,D,1.98->1.101,incalculable,1.98,FN,1.96->1.98,degree,"[F it] [D takes] [D incalculable] [S strength] [A [H [A IMPLICIT] [D just] [F to] [P live] [A [R in] [E those] [E deep] [C strata] ] ] [L and] [H [A IMPLICIT] [D* just] [P withstand] [A [E their] [C pressure] [U .] [U ""] ] ] ]",[F][D][D][S][A],DDSA
902,1.106,1,D,1.104->1.106,just,1.104,FN,1.103->1.104,description,[A IMPLICIT] [D just] [F to] [P live] [A [R in] [E those] [E deep] [C strata] ],[A][D][F][P][A],ADPA
903,1.8,1,D,1.3->1.8,really,1.3,FN,1.2->1.3,mood,[A IMPLICIT] [S IMPLICIT] [F Oh] [D really],[A][S][F][D],ASD
903,1.28,1,D,1.24->1.28,really,1.24,FN,1.23->1.24,mood,[A IMPLICIT] [P IMPLICIT] [F Oh] [D really],[A][P][F][D],APD
903,1.33,1,D,1.31->1.33,can,1.31,FN,1.23->1.31,mood,"[A I] [D can] [P prove] [A it] [A [R to] [C you] ] [A [R with] [E a few] [E simple] [C figures] [U .] [U ""] ]",[A][D][P][A][A][A],ADPAAA
904,1.13,1,D,1.4->1.13,can,1.4,FN,1.3->1.4,mood,[F Bosh] ... [A You] [D can] [P make] [A [A figures] [P do] [A [C anything] [E [A* anything] [A you] [P want] ] ] ],[F][A][D][P][A],ADPA
904,1.36,1,D,1.35->1.36,not,1.35,FN,1.26->1.35,negation,[A* You] [P* do] [A* anything] [D not] [A [R in] [C mathematics] ],[A*][P*][A*][D][A],A*P*A*DA
904,1.49,1,D,1.48->1.49,Let,1.48,FN,1.26->1.48,mood,[D Let] [A 's] [P accept] [A [R that] [A [S [E the] [C pressure] ] [A [R of] [E one] [C atmosphere] ] ] [F is] [P represented] [A [R by] [S [E the] [C pressure] ] [A [R of] [E a] [C column] [E [R of] [C water] ] [E [A* column] [A [E thirty ... two] [U -] ... [C feet] ] [S high] ] ] ] ],[D][A][P][A],DAPA
904,1.95,1,D,1.87->1.95,would,1.87,FN,1.26->1.87,mood,[A [E such] [E a] [C column] [E [R of] [C water] ] ] [D would] [D n't] [F be] [D quite] [D so] [S high],[A][D][D][F][D][D][S],ADDDDS
904,1.96,1,D,1.87->1.96,n't,1.87,FN,1.26->1.87,negation,[A [E such] [E a] [C column] [E [R of] [C water] ] ] [D would] [D n't] [F be] [D quite] [D so] [S high],[A][D][D][F][D][D][S],ADDDDS
904,1.98,1,D,1.87->1.98,quite,1.87,FN,1.26->1.87,degree,[A [E such] [E a] [C column] [E [R of] [C water] ] ] [D would] [D n't] [F be] [D quite] [D so] [S high],[A][D][D][F][D][D][S],ADDDDS
904,1.99,1,D,1.87->1.99,so,1.87,FN,1.26->1.87,degree,[A [E such] [E a] [C column] [E [R of] [C water] ] ] [D would] [D n't] [F be] [D quite] [D so] [S high],[A][D][D][F][D][D][S],ADDDDS
904,1.249,1,D,1.246->1.249,tantamount,1.246,FN,1.26->1.246,comparative,"[A IMPLICIT] [A* [A IMPLICIT] [F it] [P follows] [F that] [A [H [A [R at] [E 320] [C feet] [E down] ] [U ,] [A [E this] [C pressure] ] [F is] [S equal] [A [R to] [E ten] [C atmospheres] ] ] [U ,] [H [A* pressure] [S* equal] [A [R to] [E 100] [C atmospheres] ] [A [R at] [E 3,200] [C feet] ] ] [U ,] [L and] [H [A* pressure] [S* equal] [A [R to] [E 1,000] [C atmospheres] ] [A [R at] [E 32,000] [C feet] [U ,] [E [E that is] [U ,] [R at] [E about] [E [C two] [N and] [C [E a] [C half] ] ] [E vertical] [C leagues] [E down] ] ] ] ] ] [F is] [D tantamount] [F to] [P saying]",[A][A*][D][F][P],AA*DP
904,1.256,1,D,1.254->1.256,could,1.254,FN,1.26->1.254,mood,[A you] [D could] [P reach] [A [E such] [E a] [C depth] ] [A [R in] [E the] [C ocean] ],[A][D][P][A][A],ADPAA
904,1.279,1,D,1.267->1.279,would,1.267,FN,1.26->1.267,mood,"[A [E each] [E square] [C centimeter] [E [R on] [E [E your] [C body] [R 's] ] [C surface] ] ] [D would] [F be] [P experiencing] [A [E 1,000] [C kilograms] [E [R of] [C pressure] ] ]",[A][D][F][P][A],ADPA
905,1.8,1,D,1.6->1.8,have,1.6,FN,1.3->1.6,support,"[A I] [D have] [D n't] [D [E the] [C foggiest] ] [P notion] [U ,] [G Professor Aronnax]",[A][D][D][D][P][U][G,ADDDP
905,1.9,1,D,1.6->1.9,n't,1.6,FN,1.3->1.6,negation,"[A I] [D have] [D n't] [D [E the] [C foggiest] ] [P notion] [U ,] [G Professor Aronnax]",[A][D][D][D][P][U][G,ADDDP
905,1.1,2,D,1.6->1.10,[E the] [C foggiest],1.6,FN,1.3->1.6,degree,"[A I] [D have] [D n't] [D [E the] [C foggiest] ] [P notion] [U ,] [G Professor Aronnax]",[A][D][D][D][P][U][G,ADDDP
905,1.25,1,D,1.22->1.25,About,1.22,FN,1.19->1.22,mood,"[S IMPLICIT] [A IMPLICIT] [D About] [A 17,000]",[S][A][D][A],SADA
905,1.34,1,D,1.33->1.34,As,1.33,FN,1.30->1.33,comparative,[D As] [S many] [D as] [A that],[D][S][D][A],DSDA
905,1.36,1,D,1.33->1.36,as,1.33,FN,1.30->1.33,comparative,[D As] [S many] [D as] [A that],[D][S][D][A],DSDA
905,1.43,1,D,1.39->1.43,Yes,1.39,FN,1.38->1.39,mood,"[S* many] [A* that] [U ?] [U ""] [U ""] [D Yes]",[S*][A*][U][U][U][D],S*A*D
905,1.54,1,D,1.47->1.54,actually,1.47,FN,1.38->1.47,"mood,degree",[A [E [E the] [C atmosphere] [R 's] ] [C pressure] ] [D actually] [S weighs] [A [E [E slightly] [C more] ] [F than] [E one] [C kilogram] [E [R per] [E square] [C centimeter] ] ],[A][D][S][A],ADSA
905,1.91,1,D,1.92->1.91,Without,1.9,FN,1.87->1.90,negation,[L Without] [H [D* Without] [A my] [P noticing] [A it] ],[D*][A][P][A],D*APA
905,1.114,1,D,1.111->1.114,n't,1.111,FN,1.102->1.111,negation,[A you] [F are] [D n't] [P crushed] [A [R by] [E [E so] [C much] ] [C pressure] ],[A][F][D][P][A],ADPA
905,1.136,3,D,1.124->1.136,[R with] [E equal] [C pressure],1.124,FN,1.102->1.124,description,[A [E the] [C air] ] [P penetrates] [A [E [E the] [C interior] [R of] ] [E your] [C body] ] [D [R with] [E equal] [C pressure] ],[A][P][A][D],APAD
905,1.154,1,D,1.142->1.154,perfect,1.142,FN,1.102->1.142,description,[A [C [E the] [E inside] ... [C* pressures] ] [N and] [C [E* the] [E outside] [C pressures] ] ] [F are] [S [R in] ... [C balance] ] [D perfect],[A][F][S][D],ASD
905,1.16,2,D,1.157->1.160,each other,1.157,FN,1.102->1.157,description,[A they] [P neutralize] [D each other],[A][P][D],APD
905,1.163,1,D,1.162->1.163,allow,1.162,FN,1.102->1.162,description,[D allow] [A you] [F to] [P tolerate] [A them],[D][A][F][P][A],DAPA
905,1.168,1,D,1.169->1.168,without,1.102,FN,1.99->1.102,negation,"[L Without] [H [D* Without] [A your] [P noticing] [A it] ] [U .] [L And] [L if] [H [A you] [F are] [D n't] [P crushed] [A [R by] [E [E so] [C much] ] [C pressure] ] ] [U ,] [L it 's because] [H [A [E the] [C air] ] [P penetrates] [A [E [E the] [C interior] [R of] ] [E your] [C body] ] [D [R with] [E equal] [C pressure] ] ] [U .] [L When] [H [A [C [E the] [E inside] ... [C* pressures] ] [N and] [C [E* the] [E outside] [C pressures] ] ] [F are] [S [R in] ... [C balance] ] [D perfect] ] [U ,] [H [A they] [P neutralize] [D each other] ] [L and] [H [D allow] [A you] [F to] [P tolerate] [A them] ] [L without] [H [A* you] [D* without] [S discomfort] ] [U .] [L But] [H [A [R in] [E the] [C water] ] [F it] [S 's] [A [E another] [C story] ] ]",[A*][D*][S],A*D*S
905,1.189,1,D,1.188->1.189,Yes,1.188,FN,1.187->1.188,mood,"[D Yes] [U ,] [A I] [P see]",[D][U][A][P],DAP
905,1.2,1,D,1.199->1.200,growing,1.199,FN,1.195->1.199,description,[A* Ned] [D growing] [D more] [P interested],[A*][D][D][P],A*DDP
905,1.201,1,D,1.199->1.201,more,1.199,FN,1.195->1.199,comparative,[A* Ned] [D growing] [D more] [P interested],[A*][D][D][P],A*DDP
905,1.215,1,D,1.213->1.215,n't,1.213,FN,1.187->1.213,negation,[A* water] [F does] [D n't] [P penetrate] [A me],[A*][F][D][P][A],A*DPA
905,1.327,1,D,1.325->1.327,d,1.325,FN,1.224->1.325,mood,[A you] [D 'd] [F be] [P squashed] [D [F as] [C flat] ],[A][D][F][P][D],ADPD
